source_id	path	kind	locator	body_sha
s8e6dc35535bb	packages/coding-agent/src/modes/controllers/extension-ui-controller.ts	hunk	-14,0 +15	5c864e6c2d6c
seaf206db9bca	packages/coding-agent/src/modes/controllers/extension-ui-controller.ts	hunk	-183,0 +185,2	02bf60f68595
s0bab83f3cbdd	packages/coding-agent/src/modes/controllers/extension-ui-controller.ts	hunk	-416,0 +420,2	02bf60f68595
s8e2d90e388f7	packages/coding-agent/src/modes/controllers/extension-ui-controller.ts	hunk	-556 +561,2	6782e720a92e
s0d35e5d796d9	packages/coding-agent/src/modes/controllers/extension-ui-controller.ts	hunk	-558,2 +564,2	25d4c81152bf
s79eca500d2bf	packages/coding-agent/src/modes/controllers/extension-ui-controller.ts	hunk	-95 +96	f89f5da21a86
sf9bb09de6b41	packages/coding-agent/src/modes/interactive-mode.ts	hunk	-3192,0 +3193,11	78595f39fa47
s05f22416d996	packages/coding-agent/src/modes/runtime-init.ts	hunk	-98,0 +99,2	23a84d6d8761
s5dbdc77f4aa0	packages/coding-agent/src/prompts/advisor/system.md	hunk	-22,0 +23,2	9b6108d8026f
s8b8d036b4f5c	packages/coding-agent/src/prompts/advisor/system.md	hunk	-28,0 +31,9	c3d110618bdd
s3781f6424021	packages/coding-agent/src/sdk.ts	hunk	-2561,0 +2562	c13ee0017ca3
sf3e4b2eba057	packages/coding-agent/src/session/agent-session.ts	hunk	-1154,0 +1162	8a85208778c2
s09fc39fd6615	packages/coding-agent/src/session/agent-session.ts	hunk	-1245,0 +1254,7	cc2d813b199e
sc18bb0b2b6a6	packages/coding-agent/src/session/agent-session.ts	hunk	-277,0 +278,5	99652cac6064
sf661a65e284f	packages/coding-agent/src/session/agent-session.ts	hunk	-531,0 +537,2	eb5ae6a662ce
s005893e7e180	packages/coding-agent/src/session/agent-session.ts	hunk	-5483,5 +5498,3	c8cbbc124999
s2e7213263900	packages/coding-agent/src/session/agent-session.ts	hunk	-5513,0 +5527,31	7f993d22fa9b
s2ceaf26c3bf4	packages/coding-agent/src/session/agent-session.ts	hunk	-5515,5 +5558,0	d42d4b647b72
sc4313fadcb6d	packages/coding-agent/src/session/agent-session.ts	hunk	-5559,0 +5599	1978f6e15bdb
s3fed5f1a8bc7	packages/coding-agent/src/session/agent-session.ts	hunk	-5569,0 +5610	3fdc05130c4b
sbbfdee0a568e	packages/coding-agent/src/session/agent-session.ts	hunk	-5581,0 +5623	1978f6e15bdb
s3c360de0a3f6	packages/coding-agent/src/session/agent-session.ts	hunk	-5665,0 +5708	161297c0dc43
s2ca73eaeb4c9	packages/coding-agent/src/session/agent-session.ts	hunk	-5942,0 +5986,43	570396e84db0
s868e1e810438	packages/coding-agent/src/session/extension-delivery.ts	hunk	-0,0 +1,26	fde36e18aec3
s7e17c14d2a4b	packages/coding-agent/src/session/session-advisors.ts	hunk	-1001 +1008	4d2fba766343
sc4ec47c2f48c	packages/coding-agent/src/session/session-advisors.ts	hunk	-1008,0 +1016	2fd60571c902
s1c40c9a0f912	packages/coding-agent/src/session/session-advisors.ts	hunk	-1023 +1031	18f4daa9b453
s28907831a2aa	packages/coding-agent/src/session/session-advisors.ts	hunk	-1026 +1034	22cd8a74e5ee
s8ef8275b90d9	packages/coding-agent/src/session/session-advisors.ts	hunk	-123,0 +125,2	ecaacda0dbdf
s674e11ec8200	packages/coding-agent/src/session/session-advisors.ts	hunk	-163,0 +167	6d0a71e50f66
s26584a825b26	packages/coding-agent/src/session/session-advisors.ts	hunk	-1714,0 +1723,7	230fb0ce1ab8
s65d0dbfc873a	packages/coding-agent/src/session/session-advisors.ts	hunk	-1723,0 +1739	bb3e1b200307
sc045dbebbe28	packages/coding-agent/src/session/session-advisors.ts	hunk	-1752,0 +1769	98b3a6418bfc
s2bfbf3b6182d	packages/coding-agent/src/session/session-advisors.ts	hunk	-1826 +1843,6	2a72c0980b9a
sd00ab95e59bd	packages/coding-agent/src/session/session-advisors.ts	hunk	-1837,0 +1860	036f9083502b
sbecde85afb81	packages/coding-agent/src/session/session-advisors.ts	hunk	-1839 +1862	e695356d6fc8
s197a77c114d0	packages/coding-agent/src/session/session-advisors.ts	hunk	-43,0 +44	b68a79ff3b6f
s1170705a996a	packages/coding-agent/src/session/session-advisors.ts	hunk	-693 +697,3	4698b9d59449
scea31122bb54	packages/coding-agent/src/session/session-advisors.ts	hunk	-894 +900	142dfe0fd8ad
sfd0326fee3d1	packages/coding-agent/src/session/session-advisors.ts	hunk	-947,0 +954	c781a6a22378
s040b2f1f4da6	packages/coding-agent/src/task/executor.ts	hunk	-3279,0 +3280,2	85b0dbbd7854
s52b86003763c	packages/coding-agent/src/utils/git.ts	hunk	-800,0 +801,3	1024f62291b7
s93bc57febe92	packages/coding-agent/src/utils/git.ts	hunk	-816,0 +820,3	e7488dd149c5
sc23e219fbc37	packages/coding-agent/test/acp-agent.test.ts	hunk	-680,0 +681,2	5066797c07b0
s8b6d405d66d9	packages/coding-agent/test/acp-agent.test.ts	hunk	-703,0 +706,6	0aa6289a16fd
s3a874e70a4df	packages/coding-agent/test/acp-agent.test.ts	hunk	-734,0 +743,29	c5b672511069
sa1021be2c90b	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-393,3 +393,3	ec9a188d36fe
s368cec94060d	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-404,2 +404,2	b570253c4428
s1a9e7fe6fd52	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-408 +408	314248d084cf
s81e28b0fd8cc	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-416 +416	669ae45e7533
s7d4ac8596264	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-418 +418	d366f72d7d99
sa2b4deb68345	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-421,2 +421,2	6fd71913e63d
sd8de361714c6	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-430,3 +430,3	54727074eb26
s03b25f5474c6	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-434,2 +434,2	05eb71a46eb0
sb7cc702b27e9	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-438,3 +438,3	f299fcaae502
s7aab011ae080	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-449,3 +449,7	bbcbacc54990
sb31d91592fca	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-454 +458	1608ca3891e8
s7126880b89e0	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-457 +461	fe561f0a4c74
s6146c93937b6	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-459 +463	4cb3aa3ec57f
s32cf3ef3a175	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-465 +469	86406902d3a4
s028018963b17	packages/coding-agent/test/advisor/advisor.test.ts	hunk	-468 +472,5	5cd38217adc2
sc91b53ee38fb	packages/coding-agent/test/agent-session-advisor-suppression.test.ts	hunk	-193 +193	e4331af303b6
sa6b1a212008a	packages/coding-agent/test/agent-session-async-delivery.test.ts	hunk	-395,0 +396,158	9c48dba3c4ba
sf87360c775e6	packages/coding-agent/test/agent-session-before-agent-start-attribution.test.ts	hunk	-164,0 +165,122	3fc89674805b
s89ddf149e711	packages/coding-agent/test/agent-session-plan-mode-convergence.test.ts	hunk	-188 +188,5	24f1f9b9e744
scc31d5f99a5d	packages/coding-agent/test/extensibility/legacy-pi-inplace-load.test.ts	hunk	-105,0 +106,40	9afe632a3301
s32e9fe00bd18	packages/coding-agent/test/extensions-runner.test.ts	hunk	-3479 +3479	673c5157386f
s0d3f51a5ba07	packages/coding-agent/test/extensions-runner.test.ts	hunk	-3484 +3484,10	771dd6374953
s461c0e428646	packages/coding-agent/test/extensions-runner.test.ts	hunk	-3507,0 +3517,20	f21e5cceac83
s4c64fc11e477	packages/coding-agent/test/git-active-context.test.ts	hunk	-78,0 +79,17	bacdb4ffdec8
sa8c8de226e9d	packages/coding-agent/test/interactive-mode-plan-review.test.ts	hunk	-608,0 +609,5	89eea70fd38b
sbe52174581dd	packages/coding-agent/test/interactive-mode-plan-review.test.ts	hunk	-636,0 +642,47	257d3b954a15
sd4dec30915be	packages/coding-agent/test/marketplace/project-scope.test.ts	hunk	-86,0 +87,3	ff2284914eee
s1dc92cb9ade1	packages/coding-agent/test/modes/warp-events.test.ts	hunk	-326 +326	66daf19cf352
s61475e197501	packages/coding-agent/test/rpc-client.restart.test.ts	hunk	-121,8 +121,7	81708ca7c97c
s0d63695496e9	packages/coding-agent/test/rpc-client.restart.test.ts	hunk	-129,0 +129,21	9102b930b0b9
sab1e4d324b80	packages/coding-agent/test/rpc-client.restart.test.ts	hunk	-131 +151,7	3f6134f6c563
s9fcfeec9e4c6	packages/coding-agent/test/rpc-client.restart.test.ts	hunk	-135,2 +161,2	28f74b5d32e7
s87222be32f32	packages/coding-agent/test/rpc-stdin-lock.test.ts	hunk	-11,0 +12,3	a2933848e18f
s82c8223b401b	packages/coding-agent/test/rpc.test.ts	hunk	-325,0 +326,3	96631f57babb
s297310debc51	packages/coding-agent/test/sdk-mcp-instructions.test.ts	hunk	-224,0 +225,4	d7f0acef4f0a
sb0064149dcb6	packages/coding-agent/test/sdk-mcp-instructions.test.ts	hunk	-226 +230	c5fbf9c20f21
sa3ce8ec7934f	packages/coding-agent/test/status-line-overflow.test.ts	hunk	-478,0 +479,73	5f5ec7791bb8
sac35e6ffb383	packages/coding-agent/test/system-prompt-dedup.test.ts	hunk	-172 +172,2	0c29e49d6466
s9e5ab8f24d59	packages/coding-agent/test/system-prompt-dedup.test.ts	hunk	-179,0 +181,6	f83ca2e491bd
s2c2f4a4f5fa0	packages/coding-agent/test/tools/lsp-regressions.test.ts	hunk	-1839,0 +1840,3	edafb4747050
sc3eecf6a36f0	packages/coding-agent/test/tools/lsp-regressions.test.ts	hunk	-1865,0 +1869	76540432f228
s318f09df50f9	packages/coding-agent/test/utils/changelog.test.ts	hunk	-320,0 +321,4	c0eca512e09f
s1f7aacf90e21	packages/tui/test/kitty-keyboard-da1-ordering.test.ts	hunk	-1 +1	393bff3bb561
s139e7d99a4c5	packages/tui/test/kitty-keyboard-da1-ordering.test.ts	hunk	-38,0 +39,7	ce841de75190
s0637fa859e68	packages/work-client/package.json	hunk	-0,0 +1	9900866781dd
s4b8530984a56	packages/work-client/src/contract.ts	hunk	-0,0 +1,6	6f5abab4bf1e
sc4f4fec9372c	packages/work-client/src/index.ts	hunk	-0,0 +1,677	29add8a402b2
s2343db6f372c	packages/work-client/test/client.test.ts	hunk	-0,0 +1,211	8e782c21d116
sfb71e4bf9ee8	packages/work-client/tsconfig.json	hunk	-0,0 +1,4	6f352264647f
s44984e93ae1f	python/omp-work/.coverage	binary	binary	000000000000>c1905d77946a
sce33eb56f37b	python/omp-work/CHANGELOG.md	hunk	-0,0 +1,29	47d93094f5f3
s0fe203253163	python/omp-work/README.md	hunk	-0,0 +1,13	faf188d9b2a5
s1cca73f446b7	python/omp-work/pyproject.toml	hunk	-0,0 +1,30	f0889b2221f8
s94657264a7a3	python/omp-work/src/omp_work.egg-info/PKG-INFO	hunk	-0,0 +1,27	1b1c716e5589
sa07f0911583b	python/omp-work/src/omp_work.egg-info/SOURCES.txt	hunk	-0,0 +1,39	5dadf149f8fb
sf30ed6384319	python/omp-work/src/omp_work.egg-info/dependency_links.txt	hunk	-0,0 +1	a318c24216de
s3c1bcbb7c9da	python/omp-work/src/omp_work.egg-info/entry_points.txt	hunk	-0,0 +1,2	e8ae53cf84b7
s8d2514f0e901	python/omp-work/src/omp_work.egg-info/requires.txt	hunk	-0,0 +1,8	f110f7e6cd8b
s2c882c6b5845	python/omp-work/src/omp_work.egg-info/top_level.txt	hunk	-0,0 +1	9349c9553be5
s2fd0ea53c5ec	python/omp-work/src/omp_work/__init__.py	hunk	-0,0 +1,142	8f9dc7576be1
se75308e6d991	python/omp-work/src/omp_work/__main__.py	hunk	-0,0 +1,138	3ded48b256a7
s8eb7dd547d5b	python/omp-work/src/omp_work/contracts/v1/api-schema.json	hunk	-0,0 +1,9483	4c4462d3da37
s5384bfb87978	python/omp-work/src/omp_work/contracts/v1/approval.json	hunk	-0,0 +1	8f9e838e3305
sdbcb1b26d300	python/omp-work/src/omp_work/contracts/v1/candidate-hash.json	hunk	-0,0 +1,42	6343e5c49712
s77b1f00dba2c	python/omp-work/src/omp_work/contracts/v1/contract.json	hunk	-0,0 +1,47	c92419a45b9e
s9374b2875bd6	python/omp-work/src/omp_work/contracts/v1/decisions/0001-domain-source-and-security.md	hunk	-0,0 +1,13	6829a3a759e6
s9858164c36e7	python/omp-work/src/omp_work/contracts/v1/decisions/0002-evidence-completion-and-recovery.md	hunk	-0,0 +1,9	243a9afff15a
sa86d5df5fecc	python/omp-work/src/omp_work/contracts/v1/decisions/0003-one-ledger-cutover.md	hunk	-0,0 +1,9	9cec9348015d
s5d219295b62b	python/omp-work/src/omp_work/contracts/v1/decisions/0004-home-147-pre-cutover-amendment.md	hunk	-0,0 +1,65	8df95675191c
sa3d7b0578c73	python/omp-work/src/omp_work/contracts/v1/decisions/0005-close-attempt-authority.md	hunk	-0,0 +1,97	18ef69625ca4
sd512d13593e3	python/omp-work/src/omp_work/contracts/v1/decisions/0006-batch-completion-rider-authority.md	hunk	-0,0 +1,56	646b4b7ad6b8
s64217ff54727	python/omp-work/src/omp_work/contracts/v1/decisions/0007-omp-147-bookends-closure.md	hunk	-0,0 +1,64	1d9d92c167b5
s9621e1333a4d	python/omp-work/src/omp_work/contracts/v1/examples.json	hunk	-0,0 +1,10	71a05339e915
s42e5d6d72116	python/omp-work/src/omp_work/contracts/v1/manifest.json	hunk	-0,0 +1,16	76a2128bd339
s6574547e0f4e	python/omp-work/src/omp_work/contracts/v1/schema.json	hunk	-0,0 +1,10561	e5c93eb4d82f
sa5f9b5641ecb	python/omp-work/src/omp_work/integration/__init__.py	hunk	-0,0 +1,11	d6d614d305eb
s4380cb89618f	python/omp-work/src/omp_work/integration/importer.py	hunk	-0,0 +1,2371	7464a33b57d1
s1ef2d4aebe9b	python/omp-work/src/omp_work/integration/legacy_artifacts.py	hunk	-0,0 +1,246	a3c982826ed3
sda8b5c7ff9cf	python/omp-work/src/omp_work/operations/__init__.py	hunk	-0,0 +1,4	4a9e8c22db07
s0752ef76797c	python/omp-work/src/omp_work/operations/artifacts.py	hunk	-0,0 +1,141	ab1aea370c6d
s5ca2897ee862	python/omp-work/src/omp_work/operations/backup.py	hunk	-0,0 +1,299	79d0b1329ae7
sdb98ac04e358	python/omp-work/src/omp_work/operations/capabilities.py	hunk	-0,0 +1,96	e0644e9f5a6c
se693fdf5fd9d	python/omp-work/src/omp_work/operations/cli.py	hunk	-0,0 +1,162	c835b0cba934
s61b08a458e4f	python/omp-work/src/omp_work/operations/config.py	hunk	-0,0 +1,65	a912de254c08
scc94b9ae08b8	python/omp-work/src/omp_work/operations/database.py	hunk	-0,0 +1,211	85676ed36fa5
sb8552c96500e	python/omp-work/src/omp_work/operations/fingerprints.py	hunk	-0,0 +1,46	371625d110de
s0a86edded858	python/omp-work/src/omp_work/operations/migrations/0001_schema_and_security.sql	hunk	-0,0 +1,39	76dc27204e5b
s99928495c0b4	python/omp-work/src/omp_work/operations/migrations/0002_operations_health.sql	hunk	-0,0 +1,37	649fa07d89f3
s51a313143ac2	python/omp-work/src/omp_work/operations/migrations/0003_work_service_domain.sql	hunk	-0,0 +1,46	edc273708f2e
s76a486b970c3	python/omp-work/src/omp_work/operations/migrations/0004_backup_reader_privileges.sql	hunk	-0,0 +1,14	13825a5fcb69
s149f6961d540	python/omp-work/src/omp_work/operations/migrations/0005_work_service_hardening.sql	hunk	-0,0 +1,36	dd367cdb33a7
s37c99b8ffcb5	python/omp-work/src/omp_work/operations/migrations/0006_linear_export_records.sql	hunk	-0,0 +1,67	c491d7c0eb4e
s80c3bdac4a63	python/omp-work/src/omp_work/operations/migrations/0007_linear_import.sql	hunk	-0,0 +1,486	b476a389d2fc
se164b8afa8bf	python/omp-work/src/omp_work/operations/migrations/0008_workflow_candidate_contract.sql	hunk	-0,0 +1,15	aea26cb31f25
s9424e6097339	python/omp-work/src/omp_work/operations/migrations/0009_service_readiness_grants.sql	hunk	-0,0 +1,9	028eb4e94cec
